Record Id,Product Owner.id,Product Owner,Product Name,Product Code,Vendor Name.id,Vendor Name,Product Active,Manufacturer,Product Category,Created By.id,Created By,Modified By.id,Modified By,Created Time,Modified Time,Unit Price,Commission Rate,Usage Unit,Qty Ordered,Quantity in Stock,Reorder Level,Handler.id,Handler,Quantity in Demand,Description,Tag,Inventory,Locked,Last Activity Time,Product Sub Category,Color/Finish,Ususal Price,Channel Price,OEM Price,TMS %,Deal Price,BOM MU Check,Ship Mode,Total Weight,Installation Mode,Product Type,CRM ID,Connected To.module,Connected To.id,Tax Rate
zcrm_4301492000069868890,zcrm_4301492000066416001,Suraj Patel,Xude Wall Shelve,S-XD,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Wall Shelves,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:43:35,3899.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:43:35,,,2199.0,1699.0,,,,,,9700.0,,Parent,3961202000000705063,,,
zcrm_4301492000069868891,zcrm_4301492000066416001,Suraj Patel,Estoye Mini TV Unit,TU-ETY-M,zcrm_4301492000003548093,Bluewud India,True,Bluewud,TV Unit,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:43:35,3299.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:43:35,Wall Mount TV Unit,,1799.0,1328.0,,,,,,6230.0,,Parent,3961202000000706047,,,
zcrm_4301492000069868892,zcrm_4301492000066416001,Suraj Patel,Primax Plus Large TV Unit,TU-PMP-L,zcrm_4301492000003548093,Bluewud India,True,Bluewud,TV Unit,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:43:35,7299.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:43:35,Wall Mount TV Unit,,3499.0,3300.0,,,,,,18770.0,,Parent,3961202000000713051,,,
zcrm_4301492000069868893,zcrm_4301492000066416001,Suraj Patel,Adaly Dressing Table,RT-ALY,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Dressing Table,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:43:35,9999.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:43:35,,,6299.0,6341.0,,,,,,24450.0,,Parent,3961202000000711039,,,
zcrm_4301492000069868894,zcrm_4301492000066416001,Suraj Patel,Torene 18 Key Holder,KH-TO-18,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Key Holder,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:43:35,1999.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:43:35,,,1449.0,867.0,,,,,,3200.0,,Parent,3961202000000706043,,,
zcrm_4301492000069868895,zcrm_4301492000066416001,Suraj Patel,Mayrite Round Coffee Table,CT-MT-RO,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Coffee Table,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:43:35,4299.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:43:35,,,2199.0,1832.0,,,,,,8120.0,,Parent,3961202000000717027,,,
zcrm_4301492000069868896,zcrm_4301492000066416001,Suraj Patel,Braine F6 Shelves Wall Shelve,S-BR-F6,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Wall Shelves,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:43:35,3199.0,,Box,0,0,0,,,0,"This wall d̩cor and corner shelf come with a unique design that fits perfectly on your home and office walls. It has multi-tiring shelves rack spaces to keep your special antique or showpiece items. The dimensions of the shelf are spacious for placing your decorative items or even your favorite novels. The attractive design and structure of the shelf have been a result of proper architectural research done on the dimensions of the Indian Styled houses, such that it fits perfectly in any and every home and best fits as a living room shelf. The look of the shelf will give a unique perspective to your living room, bedroom, dining room, and your office too.",,,False,2025-09-18 14:43:35,,,1799.0,1295.0,,,,,,6500.0,,Parent,3961202000000714059,,,
zcrm_4301492000069868897,zcrm_4301492000066416001,Suraj Patel,Kyvid Large TV Unit,TU-KVD-LA,zcrm_4301492000003548093,Bluewud India,True,Bluewud,TV Unit,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:43:35,2599.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:43:35,Wall Mount TV Unit,,1449.0,939.0,,,,,,4000.0,,Parent,3961202000000711031,,,
zcrm_4301492000069868898,zcrm_4301492000066416001,Suraj Patel,Reynold Study Table,ST-RE,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Study Table,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:43:35,5899.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:43:35,,,3599.0,3099.0,,,,,,16992.0,,Parent,3961202000000716067,,,
zcrm_4301492000069868899,zcrm_4301492000066416001,Suraj Patel,Coras Bed Side Table,BT-CO,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Bedside Table,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:43:35,3099.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:43:35,,,1749.0,1259.0,,,,,,6470.0,,Parent,3961202000000714051,,,
zcrm_4301492000069868900,zcrm_4301492000066416001,Suraj Patel,Caselle Large Bookshelf,SB-CS-LA,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Bookshelf,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:43:35,3399.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:43:35,,,1949.0,1474.0,,,,,,6800.0,,Parent,3961202000000704047,,,
zcrm_4301492000069868901,zcrm_4301492000066416001,Suraj Patel,Jasden Kitchen Rack,KR-JSD,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Kitchen Rack,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:43:35,3299.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:43:35,,,1849.0,1301.0,,,,,,7500.0,,Parent,3961202000000709043,,,
zcrm_4301492000069868902,zcrm_4301492000066416001,Suraj Patel,Kasvon Rectangle Coffee Table,CT-KV-RT,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Coffee Table,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:43:35,6199.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:43:35,,,3499.0,3348.0,,,,,,11800.0,,Parent,3961202000000705051,,,
zcrm_4301492000069868903,zcrm_4301492000066416001,Suraj Patel,Walten Bookshelf,SB-WA-WM,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Bookshelf,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:43:35,3499.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:43:35,,,1999.0,1501.0,,,,,,7510.0,,Parent,3961202000000703051,,,
zcrm_4301492000069868904,zcrm_4301492000066416001,Suraj Patel,Alex-5 Layer Narrow Design Bookshelf,SB-AXA-51,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Bookshelf,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:43:35,7299.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:43:35,,,4199.0,3697.0,,,,,,19850.0,,Parent,3961202000000711047,,,
zcrm_4301492000069868905,zcrm_4301492000066416001,Suraj Patel,Toska Large TV Unit,TU-TK-LA,zcrm_4301492000003548093,Bluewud India,True,Bluewud,TV Unit,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:43:35,3499.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:43:35,Wall Mount TV Unit,,1849.0,1539.0,,,,,,7800.0,,Parent,3961202000000716047,,,
zcrm_4301492000069868906,zcrm_4301492000066416001,Suraj Patel,Estoye Large TV Unit,TU-ETY-LA,zcrm_4301492000003548093,Bluewud India,True,Bluewud,TV Unit,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:43:35,5299.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:43:35,Wall Mount TV Unit,,2999.0,2504.0,,,,,,13400.0,,Parent,3961202000000705039,,,
zcrm_4301492000069868908,zcrm_4301492000066416001,Suraj Patel,Kyvid Standard TV Unit,TU-KVD-ST,zcrm_4301492000003548093,Bluewud India,True,Bluewud,TV Unit,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:43:35,1999.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:43:35,Wall Mount TV Unit,,999.0,669.0,,,,,,3310.0,,Parent,3961202000000713055,,,
zcrm_4301492000069868909,zcrm_4301492000066416001,Suraj Patel,Siddhi Standard Pooja Unit,PU-SDI-ST,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Pooja Unit,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:43:35,4099.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:43:35,,,2849.0,2398.0,,,,,,7890.0,,Parent,3961202000000705055,,,
zcrm_4301492000069868910,zcrm_4301492000066416001,Suraj Patel,Asburg 6 Layer Bookshelf,SB-ASG,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Bookshelf,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:43:35,4799.0,,Box,0,0,0,,,0,"BLUEWUD Asburg Engineered Wood Bookshelf Cabinet, a masterpiece of modern design and functionality. Crafted from premium engineered wood with a stunning Highland Teak finish, this bookshelf seamlessly blends durability with elegance. Its sleek, contemporary lines make it a versatile addition to any decor, while the multiple spacious shelves provide ample room for organizing books, showcasing decorative items, and storing essentials. The floor-standing design ensures stability, making it an ideal choice for those who want a stylish yet practical storage solution without the hassle of wall mounting. Whether you're curating a home library or looking to add a sophisticated touch to your living area, the BLUEWUD Asburg Bookshelf Cabinet combines form and function to create a statement piece that enhances any room's aesthetic appeal.",,,False,2025-09-18 14:43:35,,,2999.0,2757.0,,,,,,15800.0,,Parent,3961202000000709047,,,
zcrm_4301492000069868911,zcrm_4301492000066416001,Suraj Patel,Skywood 10 Key Holder,KH-SW-W10,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Key Holder,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:43:35,999.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:43:35,,,499.0,497.0,,,,,,700.0,,Parent,3961202000000709051,,,
zcrm_4301492000069868912,zcrm_4301492000066416001,Suraj Patel,Skywood 5 Key Holder,KH-SW-WB,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Key Holder,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:43:35,649.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:43:35,,,299.0,251.0,,,,,,195.0,,Parent,3961202000000715019,,,
zcrm_4301492000069868913,zcrm_4301492000066416001,Suraj Patel,Primax Solo Standard TV Unit,TU-PMS-ST,zcrm_4301492000003548093,Bluewud India,True,Bluewud,TV Unit,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:43:35,4299.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:43:35,Wall Mount TV Unit,,1949.0,1673.0,,,,,,8735.0,,Parent,3961202000000707047,,,
zcrm_4301492000069868914,zcrm_4301492000066416001,Suraj Patel,Toska Standard TV Unit,TU-TK-ST,zcrm_4301492000003548093,Bluewud India,True,Bluewud,TV Unit,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:43:35,2949.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:43:35,Wall Mount TV Unit,,1599.0,1256.0,,,,,,6500.0,,Parent,3961202000000716055,,,
zcrm_4301492000069868915,zcrm_4301492000066416001,Suraj Patel,Leo TV Unit,TU-LE,zcrm_4301492000003548093,Bluewud India,True,Bluewud,TV Unit,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:43:35,7999.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:43:35,Floor Standing TV Unit,,3399.0,2900.0,,,,,,16000.0,,Parent,3961202000000715023,,,
zcrm_4301492000069868916,zcrm_4301492000066416001,Suraj Patel,Mayrone TV Unit,TU-MYN,zcrm_4301492000003548093,Bluewud India,True,Bluewud,TV Unit,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:43:35,15799.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:43:35,Floor Standing TV Unit,,8799.0,9367.0,,,,,,31500.0,,Parent,3961202000000710055,,,
zcrm_4301492000069868917,zcrm_4301492000066416001,Suraj Patel,Ender End Table,FT-EDR,zcrm_4301492000003548093,Bluewud India,True,Bluewud,End Side Table,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:43:35,3599.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:43:35,,,2299.0,1865.0,,,,,,8810.0,,Parent,3961202000000705067,,,
zcrm_4301492000069868918,zcrm_4301492000066416001,Suraj Patel,Torene 40Key Holder,KH-TO-40,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Key Holder,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:43:35,2999.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:43:35,,,1999.0,1353.0,,,,,,5245.0,,Parent,3961202000000708019,,,
zcrm_4301492000069868920,zcrm_4301492000066416001,Suraj Patel,Sanque Large TV Unit,TU-SNQ-LA,zcrm_4301492000003548093,Bluewud India,True,Bluewud,TV Unit,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:43:35,5499.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:43:35,Wall Mount TV Unit,,3099.0,2575.0,,,,,,15500.0,,Parent,3961202000000708035,,,
zcrm_4301492000069868921,zcrm_4301492000066416001,Suraj Patel,Molse Bookshelf,SB-MOL,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Bookshelf,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:43:35,7599.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:43:35,,,4349.0,3764.0,,,,,,18850.0,,Parent,3961202000000712031,,,
zcrm_4301492000069868922,zcrm_4301492000066416001,Suraj Patel,Roland Remote Holder,RH-RL,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Remote Holder,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:43:35,1199.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:43:35,,,499.0,380.0,,,,,,710.0,,Parent,3961202000000712039,,,
zcrm_4301492000069868923,zcrm_4301492000066416001,Suraj Patel,Maltein King With storage Bed,B-MLT-KT,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Bed,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:43:35,25799.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:43:35,,,16599.0,16082.0,,,,,,99300.0,,Parent,3961202000000717023,,,
zcrm_4301492000069868924,zcrm_4301492000066416001,Suraj Patel,Easton Wall Shelve,S-ETN,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Wall Shelves,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:43:35,2499.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:43:35,,,1449.0,914.0,,,,,,4360.0,,Parent,3961202000000713067,,,
zcrm_4301492000069868925,zcrm_4301492000066416001,Suraj Patel,Taury Rectangle Coffee Table,CT-TR-RT,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Coffee Table,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:43:35,6449.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:43:35,,,2849.0,2389.0,,,,,,12000.0,,Parent,3961202000000716059,,,
zcrm_4301492000069868926,zcrm_4301492000066416001,Suraj Patel,Noah Round Pouff Ottoman,PF-NAH-RO,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Pouffe,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:43:35,1999.0,,Box,0,0,0,,,0,"BLUEWUD Noah Round Engineered Wood Multipurpose Ottoman Pouffe, a versatile addition to your living room decor. This elegant footrest stool, sized at 13"" x 15"" inches, combines style and functionality, making it perfect for any home furniture ensemble. Crafted from premium engineered wood, it boasts a strong build with four sturdy legs, ensuring durability and stability. The high-density foam cushioning provides superior comfort, setting it apart from other pouffes and ottomans. Its color adds a touch of sophistication, seamlessly blending with various decor styles. Whether used as a footrest, extra seating, or a stylish accent piece, the BLUEWUD Noah Ottoman is designed to enhance your living space. Experience the perfect blend of comfort and durability with this premium quality, multipurpose ottoman pouffe, ideal for elevating your home's aesthetic appeal.",,,False,2025-09-18 14:43:35,,,1799.0,1326.0,,,,,,1700.0,,Parent,3961202000000711055,,,
zcrm_4301492000069868927,zcrm_4301492000066416001,Suraj Patel,Roverb King Bed,B-RVB-KN,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Bed,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:43:35,20799.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:43:35,,,11749.0,12632.0,,,,,,73200.0,,Parent,3961202000000710063,,,
zcrm_4301492000069868928,zcrm_4301492000066416001,Suraj Patel,Maisy Standard TV Unit,TU-MA-ST,zcrm_4301492000003548093,Bluewud India,True,Bluewud,TV Unit,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:43:35,1999.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:43:35,Wall Mount TV Unit,,1199.0,706.0,,,,,,3000.0,,Parent,3961202000000703043,,,
zcrm_4301492000069868929,zcrm_4301492000066416001,Suraj Patel,Jameye Bookshelf,SB-JMY,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Bookshelf,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:43:35,6449.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:43:35,,,4449.0,4137.0,,,,,,22300.0,,Parent,3961202000000711019,,,
zcrm_4301492000069868930,zcrm_4301492000066416001,Suraj Patel,Astrella Wall Shelve,S-ATL,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Wall Shelves,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:43:35,2299.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:43:35,,,1199.0,723.0,,,,,,3800.0,,Parent,3961202000000715015,,,
zcrm_4301492000069868931,zcrm_4301492000066416001,Suraj Patel,Petel TV Unit,TU-PTL,zcrm_4301492000003548093,Bluewud India,True,Bluewud,TV Unit,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:43:35,6449.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:43:35,Floor Standing TV Unit,,3699.0,3728.0,,,,,,20000.0,,Parent,3961202000000716039,,,
zcrm_4301492000069868932,zcrm_4301492000066416001,Suraj Patel,Eatame Coffee Table,CT-ETE,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Coffee Table,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:43:35,5099.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:43:35,,,2749.0,2202.0,,,,,,12400.0,,Parent,3961202000000717015,,,
zcrm_4301492000069868933,zcrm_4301492000066416001,Suraj Patel,Stuart 5 Key Holder,KH-SUT-5,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Key Holder,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:43:35,649.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:43:35,,,209.0,87.0,,,,,,300.0,,Parent,3961202000000714047,,,
zcrm_4301492000069868934,zcrm_4301492000066416001,Suraj Patel,Sydney Coffee Table,CT-SY,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Coffee Table,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:43:35,6999.0,,Box,0,0,0,,,0,"BLUEWUD Sydney Engineered Wood Coffee Table, a sleek and modern addition to your living room or hall. Featuring a durable engineered wood tabletop in a sophisticated finish, this coffee table is supported by sturdy metal legs, combining style with stability. Ideal for serving tea, coffee, or snacks, it also serves as a versatile console table for decor or everyday essentials. Its minimalist design effortlessly complements any sofa set or interior decor, making it a practical and elegant centerpiece. Upgrade your living space with the BLUEWUD Sydney Coffee Table, where functionality meets contemporary charm.",,,False,2025-09-18 14:43:35,,,2749.0,2249.0,,,,,,11850.0,,Parent,3961202000000708031,,,
zcrm_4301492000069868935,zcrm_4301492000066416001,Suraj Patel,Victor Coffee Table,CT-VC,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Coffee Table,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:43:35,6999.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:43:35,,,3199.0,2764.0,,,,,,15400.0,,Parent,3961202000000711023,,,
zcrm_4301492000069868936,zcrm_4301492000066416001,Suraj Patel,Walden Study Table,ST-WLD,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Study Table,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:43:35,16599.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:43:35,,,9799.0,8567.0,,,,,,,,Parent,3961202000000708043,,,
zcrm_4301492000069868937,zcrm_4301492000066416001,Suraj Patel,Norel Standard Monitor Stand,TS-NL-ST,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Monitor Stand,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:43:35,899.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:43:35,,,999.0,431.0,,,,,,4000.0,,Parent,3961202000000707043,,,
zcrm_4301492000069868938,zcrm_4301492000066416001,Suraj Patel,Tirano Large Microwave Stand,MD-TNO-L,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Microwave Stand,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:43:35,4899.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:43:35,,,3399.0,3121.0,,,,,,12200.0,,Parent,3961202000000711027,,,
zcrm_4301492000069868939,zcrm_4301492000066416001,Suraj Patel,Otto Remote Holder,RH-OT,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Remote Holder,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:43:35,1199.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:43:35,,,599.0,466.0,,,,,,730.0,,Parent,3961202000000711051,,,
zcrm_4301492000069868940,zcrm_4301492000066416001,Suraj Patel,Rico Dressing Table,RT-RI,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Dressing Table,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:43:35,5199.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:43:35,,,3249.0,2833.0,,,,,,10800.0,,Parent,3961202000000711035,,,
zcrm_4301492000069868941,zcrm_4301492000066416001,Suraj Patel,Adora Wall Shelve,S-AO,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Wall Shelve,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:43:35,2799.0,,Box,0,0,0,,,0,"This wall d̩cor and corner shelf come with its unique design that fits perfectly on the walls of your home as well as your office. It has multi tiring shelves rack spaces to keep your special antique or showpiece items. The intact structure of this wall mount shelf helps in its proper fitting of your walls. The dimensions of the shelf are spacious for placing your decorative items or even your favourite novels. The attractive design and structure of the shelf have been a result of proper architectural research done on the dimensions of the Indian Styled houses, such that it fits perfectly in any and every home and best fits as a living room shelf. The look of the shelf will give a unique perspective to your living room, bedroom, dining room and your office too. Additionally, the shelf is an easy-to-assemble decorative furniture item which can be mounted on your wall within a few minutes.",,,False,2025-09-18 14:43:35,,,1599.0,1080.0,,,,,,5850.0,,Parent,3961202000000703055,,,
zcrm_4301492000069868942,zcrm_4301492000066416001,Suraj Patel,Phelix Bookshelf,SB-PH,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Bookshelf,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:43:35,1749.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:43:35,,,749.0,410.0,,,,,,,,Parent,3961202000000708039,,,
zcrm_4301492000069868943,zcrm_4301492000066416001,Suraj Patel,Alba Wall Shelve,S-AB,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Wall Shelve,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:43:35,3299.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:43:35,,,1799.0,1382.0,,,,,,5890.0,,Parent,3961202000000710031,,,
zcrm_4301492000069868944,zcrm_4301492000066416001,Suraj Patel,Skywood 21 Key Holder,KH-SW-W21,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Key Holder,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:43:35,1999.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:43:35,,,1099.0,975.0,,,,,,1200.0,,Parent,3961202000000713011,,,
